id,ACTION
1874,0.866971
1875,0.335028
1876,0.999944
1877,0.999199
1878,0.971208
1879,0.994898
1880,0.998939
1881,0.998949
1882,0.999373
1883,0.898187
1884,0.371074
1885,0.976608
1886,0.847000
1887,0.962611
1888,0.979142
1889,0.996826
1890,0.998769
1891,0.982638
1892,0.996835
1893,0.994493
1894,0.999788
1895,0.998901
1896,0.996180
1897,0.994800
1898,0.938529
1899,0.928485
1900,0.965164
1901,0.846123
1902,0.994929
1903,0.995720
1904,0.981297
1905,0.983829
1906,0.977742
1907,0.989317
1908,0.463990
1909,0.996467
1910,0.994561
1911,0.999032
1912,0.994186
1913,0.972529
1914,0.991320
1915,0.992135
1916,0.958797
1917,0.999066
1918,0.998137
1919,0.892385
1920,0.947726
1921,0.933702
1922,0.985345
1923,0.999789
1924,0.960241
1925,0.996917
1926,0.846528
1927,0.997741
1928,0.998419
1929,0.995338
1930,0.896747
1931,0.974906
1932,0.667904
1933,0.998048
1934,0.990173
1935,0.987742
1936,0.975281
1937,0.992822
1938,0.993604
1939,0.995078
1940,0.990671
1941,0.971148
1942,0.997330
1943,0.929053
1944,0.976732
1945,0.951498
1946,0.994080
1947,0.972818
1948,0.935667
1949,0.998988
1950,0.997587
1951,0.996216
1952,0.994461
1953,0.983604
1954,0.979580
1955,0.988333
1956,0.996709
1957,0.463674
1958,0.999057
1959,0.997942
1960,0.994384
1961,0.977932
1962,0.995071
1963,0.903889
1964,0.999903
1965,0.998401
1966,0.990240
1967,0.998283
1968,0.788999
1969,0.911548
1970,0.983246
1971,0.107118
1972,0.999684
1973,0.991038
1974,0.998194
1975,0.978038
1976,0.995035
1977,0.932461
1978,0.990057
1979,0.995550
1980,0.994479
1981,0.998657
1982,0.998052
1983,0.688100
1984,0.993584
1985,0.993708
1986,0.995573
1987,0.667964
1988,0.991817
1989,0.971141
1990,0.978726
1991,0.985352
1992,0.997652
1993,0.997741
1994,0.940709
1995,0.986115
1996,0.993683
1997,0.999820
1998,0.985597
1999,0.966196
2000,0.984015
2001,0.975986
2002,0.998219
2003,0.961950
2004,0.995900
2005,0.993420
2006,0.983353
2007,0.982169
2008,0.829450
2009,0.990675
2010,0.955665
2011,0.952727
2012,0.991356
2013,0.994708
2014,0.992634
2015,0.999130
2016,0.994368
2017,0.993169
2018,0.982273
2019,0.996424
2020,0.956733
2021,0.949879
2022,0.622303
2023,0.968930
2024,0.976818
2025,0.985529
2026,0.968598
2027,0.998054
2028,0.972087
2029,0.998909
2030,0.950063
2031,0.991274
2032,0.970609
2033,0.997338
2034,0.956082
2035,0.863310
2036,0.984285
2037,0.989187
2038,0.948940
2039,0.999084
2040,0.996325
2041,0.989478
2042,0.972638
2043,0.977380
2044,0.355240
2045,0.997946
2046,0.991903
2047,0.990834
2048,0.974948
2049,0.988372
2050,0.992613
2051,0.995470
2052,0.794537
2053,0.962268
2054,0.992647
2055,0.910891
2056,0.924117
2057,0.902568
2058,0.996879
2059,0.988190
2060,0.928204
2061,0.961839
2062,0.994526
2063,0.993645
2064,0.987220
2065,0.994589
2066,0.986842
2067,0.686386
2068,0.971894
2069,0.997063
2070,0.998008
2071,0.998173
2072,0.998797
2073,0.997117
2074,0.995630
2075,0.722794
2076,0.994838
2077,0.990255
2078,0.983577
2079,0.905050
2080,0.999580
2081,0.992262
2082,0.989157
2083,0.991985
2084,0.570462
2085,0.999261
2086,0.989164
2087,0.970541
2088,0.998216
2089,0.857399
2090,0.981666
2091,0.992547
2092,0.996815
2093,0.985525
2094,0.994017
2095,0.981541
2096,0.996590
2097,0.979993
2098,0.803273
2099,0.938790
2100,0.994553
2101,0.993926
2102,0.998020
2103,0.990162
2104,0.996151
2105,0.963694
2106,0.992759
2107,0.975581
2108,0.984422
2109,0.624921
2110,0.999335
2111,0.999136
2112,0.567301
2113,0.997003
2114,0.999883
2115,0.999047
2116,0.997476
2117,0.866334
2118,0.994672
2119,0.996817
2120,0.991966
2121,0.813821
2122,0.971937
2123,0.998550
2124,0.998855
2125,0.999580
2126,0.974359
2127,0.997110
2128,0.999210
2129,0.996183
2130,0.974662
2131,0.996456
2132,0.953677
2133,0.988428
2134,0.992358
2135,0.984989
2136,0.998936
2137,0.993407
2138,0.991119
2139,0.943735
2140,0.999697
2141,0.776802
2142,0.980244
2143,0.995214
2144,0.986671
2145,0.985314
2146,0.735170
2147,0.994891
2148,0.994084
2149,0.994950
2150,0.999128
2151,0.912320
2152,0.960206
2153,0.982545
2154,0.967601
2155,0.995884
2156,0.985671
2157,0.974400
2158,0.996098
2159,0.999066
2160,0.996822
2161,0.998393
2162,0.861537
2163,0.969298
2164,0.999260
2165,0.995550
2166,0.619075
2167,0.992910
2168,0.988415
2169,0.969167
2170,0.995245
2171,0.701902
2172,0.983347
2173,0.948930
2174,0.992924
2175,0.930410
2176,0.991776
2177,0.997720
2178,0.898145
2179,0.994954
2180,0.999026
2181,0.996784
2182,0.999904
2183,0.987796
2184,0.997116
2185,0.996790
2186,0.988243
2187,0.999347
2188,0.963394
2189,0.999630
2190,0.999888
2191,0.954686
2192,0.982002
2193,0.997155
2194,0.983886
2195,0.980179
2196,0.997728
2197,0.935219
2198,0.998134
2199,0.985688
2200,0.997578
2201,0.568194
2202,0.997878
2203,0.994179
2204,0.993041
2205,0.999676
2206,0.865718
2207,0.977958
2208,0.986972
2209,0.998500
2210,0.991682
2211,0.982403
2212,0.993051
2213,0.939655
2214,0.993701
2215,0.956346
2216,0.999673
2217,0.985414
2218,0.995196
2219,0.939020
2220,0.870347
2221,0.996030
2222,0.977422
2223,0.993201
2224,0.988544
2225,0.999556
2226,0.973357
2227,0.944647
2228,0.998817
2229,0.958398
2230,0.818410
2231,0.992722
2232,0.996273
2233,0.155579
2234,0.974015
2235,0.997707
2236,0.995146
2237,0.961717
2238,0.972664
2239,0.994587
2240,0.501416
2241,0.824671
2242,0.986868
2243,0.993500
2244,0.973584
2245,0.995429
2246,0.949681
2247,0.977474
2248,0.995953
2249,0.996727
2250,0.988561
2251,0.988305
2252,0.968908
2253,0.884877
2254,0.990704
2255,0.981751
2256,0.928034
2257,0.995971
2258,0.465026
2259,0.985356
2260,0.941083
2261,0.997537
2262,0.983591
2263,0.987780
2264,0.988629
2265,0.921809
2266,0.951085
2267,0.985555
2268,0.991978
2269,0.914663
2270,0.994895
2271,0.998390
2272,0.959936
2273,0.998049
2274,0.998452
2275,0.943723
2276,0.966883
2277,0.990212
2278,0.973706
2279,0.999646
2280,0.981885
2281,0.986230
2282,0.966058
2283,0.973512
2284,0.943826
2285,0.985049
2286,0.997058
2287,0.991353
2288,0.975111
2289,0.984263
2290,0.986992
2291,0.998365
2292,0.992925
2293,0.976300
2294,0.993229
2295,0.998952
2296,0.975025
2297,0.975250
2298,0.964410
2299,0.935743
2300,0.993237
2301,0.973763
2302,0.994676
2303,0.990543
2304,0.999081
2305,0.997089
2306,0.957723
2307,0.962388
2308,0.883025
2309,0.984366
2310,0.994790
2311,0.992635
2312,0.996959
2313,0.955018
2314,0.997841
2315,0.999026
2316,0.996519
2317,0.992188
2318,0.995221
2319,0.999268
2320,0.992298
2321,0.996489
2322,0.997752
2323,0.978068
2324,0.716366
2325,0.996222
2326,0.992185
2327,0.993443
2328,0.982890
2329,0.404055
2330,0.993699
2331,0.986455
2332,0.995017
2333,0.992558
2334,0.912127
2335,0.179410
2336,0.921897
2337,0.922915
2338,0.929464
2339,0.989441
2340,0.829700
2341,0.977630
2342,0.990965
2343,0.999225
2344,0.997857
2345,0.995487
2346,0.932061
2347,0.996607
2348,0.957115
2349,0.989883
2350,0.993119
2351,0.990831
2352,0.985976
2353,0.994096
2354,0.990380
2355,0.977203
2356,0.990018
2357,0.979837
2358,0.948045
2359,0.992485
2360,0.997036
2361,0.587390
2362,0.993021
2363,0.965368
2364,0.994933
2365,0.325569
2366,0.999591
2367,0.997561
2368,0.999051
2369,0.975728
2370,0.980229
2371,0.996981
2372,0.938653
2373,0.994150
2374,0.991866
2375,0.886522
2376,0.974296
2377,0.991556
2378,0.993560
2379,0.989730
2380,0.995981
2381,0.988338
2382,0.996154
2383,0.874920
2384,0.509840
2385,0.974402
2386,0.464132
2387,0.869710
2388,0.993807
2389,0.883822
2390,0.997776
2391,0.990709
2392,0.991895
2393,0.993523
2394,0.990893
2395,0.998400
2396,0.994252
2397,0.998766
2398,0.995465
2399,0.998017
2400,0.987409
2401,0.986938
2402,0.996524
2403,0.997114
2404,0.989702
2405,0.640453
2406,0.926457
2407,0.998354
2408,0.145341
2409,0.992329
2410,0.990804
2411,0.996759
2412,0.987880
2413,0.996067
2414,0.981691
2415,0.983585
2416,0.984753
2417,0.990907
2418,0.990757
2419,0.996746
2420,0.999721
2421,0.988104
2422,0.992776
2423,0.952963
2424,0.986637
2425,0.975667
2426,0.976251
2427,0.992166
2428,0.982681
2429,0.953606
2430,0.795872
2431,0.656172
2432,0.989345
2433,0.974755
2434,0.968054
2435,0.988338
2436,0.991500
2437,0.992725
2438,0.997155
2439,0.989335
2440,0.997134
2441,0.949410
2442,0.975421
2443,0.991596
2444,0.954260
2445,0.998152
2446,0.993841
2447,0.848735
2448,0.968459
2449,0.976891
2450,0.974414
2451,0.999126
2452,0.898163
2453,0.873844
2454,0.992652
2455,0.981682
2456,0.999583
2457,0.844087
2458,0.998844
2459,0.910823
2460,0.998165
2461,0.997007
2462,0.996785
2463,0.992023
2464,0.951257
2465,0.996606
2466,0.983081
2467,0.993357
2468,0.947505
2469,0.991311
2470,0.963186
2471,0.996357
2472,0.994116
2473,0.983463
2474,0.979686
2475,0.999736
2476,0.947096
2477,0.994638
2478,0.947478
2479,0.983338
2480,0.995538
2481,0.993197
2482,0.991880
2483,0.998102
2484,0.987460
2485,0.998966
2486,0.994896
2487,0.994890
2488,0.987067
2489,0.888607
2490,0.990151
2491,0.977223
2492,0.942560
2493,0.963680
2494,0.985568
2495,0.987703
2496,0.977007
2497,0.922832
2498,0.917601
2499,0.998995
2500,0.973867
2501,0.985514
2502,0.994864
2503,0.989977
2504,0.999274
2505,0.972704
2506,0.931933
2507,0.846382
2508,0.990701
2509,0.964321
2510,0.996725
2511,0.999353
2512,0.997777
2513,0.974393
2514,0.997134
2515,0.999479
2516,0.965366
2517,0.929409
2518,0.996732
2519,0.998599
2520,0.984358
2521,0.927277
2522,0.977367
2523,0.991137
2524,0.995221
2525,0.966034
2526,0.995636
2527,0.973205
2528,0.992161
2529,0.916935
2530,0.962419
2531,0.996008
2532,0.998850
2533,0.708631
2534,0.999837
2535,0.999135
2536,0.994508
2537,0.947753
2538,0.990797
2539,0.998296
2540,0.999298
2541,0.987850
2542,0.944585
2543,0.950312
2544,0.984612
2545,0.987989
2546,0.992274
2547,0.912938
2548,0.912034
2549,0.979933
2550,0.989217
2551,0.986738
2552,0.991110
2553,0.860786
2554,0.997558
2555,0.389390
2556,0.987193
2557,0.990344
2558,0.935088
2559,0.867172
2560,0.990960
2561,0.974955
2562,0.997245
2563,0.969952
2564,0.973079
2565,0.996266
2566,0.980080
2567,0.973132
2568,0.779508
2569,0.992925
2570,0.999259
2571,0.973055
2572,0.977800
2573,0.996912
2574,0.763756
2575,0.862418
2576,0.616593
2577,0.991700
2578,0.807373
2579,0.997218
2580,0.993833
2581,0.998207
2582,0.997382
2583,0.995768
2584,0.998116
2585,0.990466
2586,0.978489
2587,0.998997
2588,0.999402
2589,0.373114
2590,0.993173
2591,0.987896
2592,0.994224
2593,0.431102
2594,0.978288
2595,0.484661
2596,0.980713
2597,0.976009
2598,0.982905
2599,0.986642
2600,0.997964
2601,0.982188
2602,0.978189
2603,0.997869
2604,0.972667
2605,0.965535
2606,0.982510
2607,0.945373
2608,0.992068
2609,0.990199
2610,0.748136
2611,0.978673
2612,0.972322
2613,0.981224
2614,0.999494
2615,0.995197
2616,0.977949
2617,0.998418
2618,0.994119
2619,0.999860
2620,0.997596
2621,0.969883
2622,0.998162
2623,0.999533
2624,0.999440
2625,0.996571
2626,0.989479
2627,0.926088
2628,0.751104
2629,0.900239
2630,0.990636
2631,0.999588
2632,0.979805
2633,0.615556
2634,0.832791
2635,0.990891
2636,0.991967
2637,0.981570
2638,0.995343
2639,0.742886
2640,0.965339
2641,0.756330
2642,0.880138
2643,0.995873
2644,0.992286
2645,0.960042
2646,0.999084
2647,0.986915
2648,0.994813
2649,0.911412
2650,0.791296
2651,0.997152
2652,0.998528
2653,0.918653
2654,0.996612
2655,0.997395
2656,0.970380
2657,0.923559
2658,0.980100
2659,0.995704
2660,0.981594
2661,0.942565
2662,0.994982
2663,0.255939
2664,0.991745
2665,0.996489
2666,0.988317
2667,0.935326
2668,0.997914
2669,0.999837
2670,0.997719
2671,0.938760
2672,0.981849
2673,0.998831
2674,0.992134
2675,0.905066
2676,0.992704
2677,0.995446
2678,0.984259
2679,0.994870
2680,0.912222
2681,0.996240
2682,0.996113
2683,0.980851
2684,0.983010
2685,0.763331
2686,0.994249
2687,0.975289
2688,0.989413
2689,0.999126
2690,0.999258
2691,0.996271
2692,0.994187
2693,0.996908
2694,0.990607
2695,0.997791
2696,0.987899
2697,0.997537
2698,0.858852
2699,0.996598
2700,0.955793
2701,0.975845
2702,0.995583
2703,0.989325
2704,0.999101
2705,0.944965
2706,0.495401
2707,0.995305
2708,0.880764
2709,0.997605
2710,0.977120
2711,0.840122
2712,0.604534
2713,0.996333
2714,0.992513
2715,0.994197
2716,0.995703
2717,0.835648
2718,0.999634
2719,0.968532
2720,0.988664
2721,0.999439
2722,0.992152
2723,0.598002
2724,0.998166
2725,0.999119
2726,0.982703
2727,0.989497
2728,0.839966
2729,0.999317
2730,0.988601
2731,0.991059
2732,0.981862
2733,0.998803
2734,0.976379
2735,0.982318
2736,0.990997
2737,0.497832
2738,0.997347
2739,0.998600
2740,0.988549
2741,0.978357
2742,0.933735
2743,0.978962
2744,0.996707
2745,0.999042
2746,0.951344
2747,0.991027
2748,0.960627
2749,0.993675
2750,0.997254
2751,0.990853
2752,0.982788
2753,0.986058
2754,0.991704
2755,0.991118
2756,0.949557
2757,0.985035
2758,0.968091
2759,0.994079
2760,0.996035
2761,0.979940
2762,0.974256
2763,0.996170
2764,0.788965
2765,0.924448
2766,0.991868
2767,0.997406
2768,0.882621
2769,0.998774
2770,0.916376
2771,0.987989
2772,0.997369
2773,0.968672
2774,0.998262
2775,0.905218
2776,0.905256
2777,0.995786
2778,0.994850
2779,0.998023
2780,0.249384
2781,0.988405
2782,0.991759
2783,0.973396
2784,0.933108
2785,0.991143
2786,0.994318
2787,0.998307
2788,0.954794
2789,0.973871
2790,0.986895
2791,0.997108
2792,0.893791
2793,0.948624
2794,0.920786
2795,0.996978
2796,0.989291
2797,0.912220
2798,0.994705
2799,0.945211
2800,0.996524
2801,0.957398
2802,0.994345
2803,0.991718
2804,0.964727
2805,0.904051
2806,0.997567
2807,0.977697
2808,0.993774
2809,0.981012
2810,0.713815
2811,0.997544
2812,0.995093
2813,0.992901
2814,0.996294
2815,0.997744
2816,0.990807
2817,0.995880
2818,0.996986
2819,0.996731
2820,0.853001
2821,0.994095
2822,0.994942
2823,0.988008
2824,0.992014
2825,0.989323
2826,0.980468
2827,0.999498
2828,0.985368
2829,0.994752
2830,0.825892
2831,0.998557
2832,0.999183
2833,0.956663
2834,0.913487
2835,0.906193
2836,0.995060
2837,0.204472
2838,0.999790
2839,0.977425
2840,0.997135
2841,0.983030
2842,0.999299
2843,0.999285
2844,0.977595
2845,0.997844
2846,0.982825
2847,0.995640
2848,0.987242
2849,0.997988
2850,0.977468
2851,0.492139
2852,0.992148
2853,0.906231
2854,0.998278
2855,0.998359
2856,0.938107
2857,0.969037
2858,0.881976
2859,0.908304
2860,0.813243
2861,0.802439
2862,0.976360
2863,0.986892
2864,0.086970
2865,0.993154
2866,0.993645
2867,0.999401
2868,0.998198
2869,0.998900
2870,0.996350
2871,0.990237
2872,0.936138
2873,0.953198
2874,0.963610
2875,0.998192
2876,0.980276
2877,0.999043
2878,0.958731
2879,0.978530
2880,0.996761
2881,0.889093
2882,0.996495
2883,0.997578
2884,0.996375
2885,0.950368
2886,0.994693
2887,0.999777
2888,0.987709
2889,0.968412
2890,0.858326
2891,0.997927
2892,0.917995
2893,0.721050
2894,0.977706
2895,0.840014
2896,0.964325
2897,0.966036
2898,0.995726
2899,0.998370
2900,0.980779
2901,0.993441
2902,0.993617
2903,0.938492
2904,0.997343
2905,0.993450
2906,0.972593
2907,0.993987
2908,0.966167
2909,0.992894
2910,0.988086
2911,0.999477
2912,0.455366
2913,0.996885
2914,0.969205
2915,0.949475
2916,0.998927
2917,0.799901
2918,0.999512
2919,0.903955
2920,0.998881
2921,0.997265
2922,0.847489
2923,0.955065
2924,0.064288
2925,0.984875
2926,0.769746
2927,0.960259
2928,0.999689
2929,0.998099
2930,0.157809
2931,0.994680
2932,0.978127
2933,0.997842
2934,0.994195
2935,0.996993
2936,0.991765
2937,0.923637
2938,0.998759
2939,0.958692
2940,0.987377
2941,0.999480
2942,0.864593
2943,0.992667
2944,0.989111
2945,0.370209
2946,0.946555
2947,0.969081
2948,0.820229
2949,0.997134
2950,0.994619
2951,0.988574
2952,0.992837
2953,0.942949
2954,0.990145
2955,0.945158
2956,0.998007
2957,0.989302
2958,0.975768
2959,0.839321
2960,0.988753
2961,0.973923
2962,0.899814
2963,0.845036
2964,0.991539
2965,0.962256
2966,0.989565
2967,0.993902
2968,0.996411
2969,0.368495
2970,0.993042
2971,0.998512
2972,0.991249
2973,0.767123
2974,0.991102
2975,0.962342
2976,0.993863
2977,0.732676
2978,0.986766
2979,0.998835
2980,0.982892
2981,0.994362
2982,0.990292
2983,0.997616
2984,0.995893
2985,0.997720
2986,0.998824
2987,0.958279
2988,0.988537
2989,0.993484
2990,0.967762
2991,0.998540
2992,0.407926
2993,0.999219
2994,0.770189
2995,0.998942
2996,0.976966
2997,0.998849
2998,0.986006
2999,0.714378
3000,0.989411
3001,0.986637
3002,0.999237
3003,0.919855
3004,0.998580
3005,0.997572
3006,0.989734
3007,0.626099
3008,0.732237
3009,0.984280
3010,0.994783
3011,0.851700
3012,0.998245
3013,0.980496
3014,0.998503
3015,0.973640
3016,0.993015
3017,0.973664
3018,0.995297
3019,0.943865
3020,0.997182
3021,0.990777
3022,0.992142
3023,0.999681
3024,0.972987
3025,0.288821
3026,0.990011
3027,0.998127
3028,0.971790
3029,0.994988
3030,0.996894
3031,0.984515
3032,0.990476
3033,0.991574
3034,0.987442
3035,0.291659
3036,0.989214
3037,0.997072
3038,0.997062
3039,0.925139
3040,0.999170
3041,0.992191
3042,0.998490
3043,0.999672
3044,0.307938
3045,0.996918
3046,0.990176
3047,0.950144
3048,0.997802
3049,0.994921
3050,0.996528
3051,0.998593
3052,0.997352
3053,0.995741
3054,0.990792
3055,0.984173
3056,0.981536
3057,0.703576
3058,0.997590
3059,0.967114
3060,0.876655
3061,0.994394
3062,0.988900
3063,0.999584
3064,0.962624
3065,0.996788
3066,0.982971
3067,0.996250
3068,0.766326
3069,0.995622
3070,0.986933
3071,0.822252
3072,0.976548
3073,0.992526
3074,0.997717
3075,0.993543
3076,0.995156
3077,0.992581
3078,0.974155
3079,0.904872
3080,0.995727
3081,0.999610
3082,0.992046
3083,0.989308
3084,0.962028
3085,0.985477
3086,0.965682
3087,0.973088
3088,0.987564
3089,0.849405
3090,0.986600
3091,0.999559
3092,0.997015
3093,0.914660
3094,0.978854
3095,0.820701
3096,0.543958
3097,0.999604
3098,0.998606
3099,0.983177
3100,0.995880
3101,0.981144
3102,0.997257
3103,0.939326
3104,0.998942
3105,0.998607
3106,0.922449
3107,0.992761
3108,0.851773
3109,0.932463
3110,0.991811
3111,0.974608
3112,0.984066
3113,0.999646
3114,0.987084
3115,0.980964
3116,0.994646
3117,0.960913
3118,0.976734
3119,0.994195
3120,0.998304
3121,0.994716
3122,0.996376
3123,0.983159
3124,0.998673
3125,0.978872
3126,0.961105
3127,0.959017
3128,0.990308
3129,0.997314
3130,0.995776
3131,0.989024
3132,0.838012
3133,0.997813
3134,0.991271
3135,0.985581
3136,0.996779
3137,0.997613
3138,0.987485
3139,0.995747
3140,0.998828
3141,0.992330
3142,0.966292
3143,0.971714
3144,0.967467
3145,0.993702
3146,0.920067
3147,0.997179
3148,0.740342
3149,0.997378
3150,0.881004
3151,0.997125
3152,0.359564
3153,0.947691
3154,0.995983
3155,0.996709
3156,0.985615
3157,0.999776
3158,0.963040
3159,0.702492
3160,0.996251
3161,0.999679
3162,0.994921
3163,0.550821
3164,0.997300
3165,0.962849
3166,0.998151
3167,0.996095
3168,0.891544
3169,0.984091
3170,0.951353
3171,0.955129
3172,0.990866
3173,0.973046
3174,0.999227
3175,0.997120
3176,0.993560
3177,0.983859
3178,0.996743
3179,0.993610
3180,0.994674
3181,0.977923
3182,0.963417
3183,0.749235
3184,0.977083
3185,0.972829
3186,0.988918
3187,0.939216
3188,0.993539
3189,0.997766
3190,0.920145
3191,0.999375
3192,0.991312
3193,0.986711
3194,0.958675
3195,0.995769
3196,0.999439
3197,0.992793
3198,0.881631
3199,0.961296
3200,0.999014
3201,0.987746
3202,0.984127
3203,0.986173
3204,0.993833
3205,0.994259
3206,0.985827
3207,0.998451
3208,0.992320
3209,0.982747
3210,0.989832
3211,0.959125
3212,0.996092
3213,0.890584
3214,0.844241
3215,0.996894
3216,0.986203
3217,0.963370
3218,0.998681
3219,0.994226
3220,0.997028
3221,0.998657
3222,0.997697
3223,0.997240
3224,0.999024
3225,0.979077
3226,0.995250
3227,0.994992
3228,0.959467
3229,0.914037
3230,0.993209
3231,0.988060
3232,0.999781
3233,0.993926
3234,0.996026
3235,0.998480
3236,0.999218
3237,0.999898
3238,0.990144
3239,0.997876
3240,0.997504
3241,0.990470
3242,0.978478
3243,0.990054
3244,0.994822
3245,0.997371
3246,0.926797
3247,0.992349
3248,0.976086
3249,0.970311
3250,0.975581
3251,0.987703
3252,0.990634
3253,0.997687
3254,0.952665
3255,0.997068
3256,0.979861
3257,0.999376
3258,0.996969
3259,0.932419
3260,0.999276
3261,0.995804
3262,0.988120
3263,0.994207
3264,0.999173
3265,0.993257
3266,0.985343
3267,0.994785
3268,0.989465
3269,0.998698
3270,0.987033
3271,0.988090
3272,0.991211
3273,0.969559
3274,0.998238
3275,0.969743
3276,0.995069
3277,0.994547
3278,0.994945
3279,0.937273
3280,0.999813
3281,0.947094
3282,0.995419
3283,0.996583
3284,0.987838
3285,0.975052
3286,0.997563
3287,0.985902
3288,0.999580
3289,0.979069
3290,0.998596
3291,0.980323
3292,0.996336
3293,0.843236
